1	;7.17604	;20.3529	;31.9023	;37.044	;41.8209	;8.62968
107	;6.58749	;8.87912	;4.89959	;3.07955	;2.34118	;1.6091
108	;6.58749	;8.87912	;4.89959	;3.07955	;2.34118	;1.6091
109	;6.58749	;8.87912	;4.89959	;3.07955	;2.34118	;1.6091
110	;6.58749	;8.87912	;4.89959	;3.07955	;2.34118	;1.6091
111	;6.58749	;8.87912	;4.89959	;3.07955	;2.34118	;1.6091
112	;6.58477	;8.88205	;4.89933	;3.07915	;2.3415	;1.6091
113	;6.58477	;8.88205	;4.89933	;3.07915	;2.3415	;1.6091
114	;6.58477	;8.88205	;4.89933	;3.07915	;2.3415	;1.6091
115	;6.59196	;8.91728	;4.88313	;3.06565	;2.3283	;1.60907
116	;6.59196	;8.91728	;4.88313	;3.06565	;2.3283	;1.60907
117	;6.59196	;8.91728	;4.88313	;3.06565	;2.3283	;1.60907
118	;6.59196	;8.91728	;4.88313	;3.06565	;2.3283	;1.60907
119	;6.59196	;8.91728	;4.88313	;3.06565	;2.3283	;1.60907
120	;6.59196	;8.91728	;4.88313	;3.06565	;2.3283	;1.60907
121	;6.5528	;8.9163	;4.91292	;3.06774	;2.33633	;1.60905
122	;6.57195	;8.92163	;4.88793	;3.06753	;2.33597	;1.60898
123	;6.57195	;8.92163	;4.88793	;3.06753	;2.33597	;1.60898
124	;6.57195	;8.92163	;4.88793	;3.06753	;2.33597	;1.60898
125	;6.57195	;8.92163	;4.88793	;3.06753	;2.33597	;1.60898
126	;6.57195	;8.92163	;4.88793	;3.06753	;2.33597	;1.60898
127	;6.57195	;8.92163	;4.88793	;3.06753	;2.33597	;1.60898
128	;6.57195	;8.92163	;4.88793	;3.06753	;2.33597	;1.60898
129	;6.57195	;8.92163	;4.88793	;3.06753	;2.33597	;1.60898
130	;6.57195	;8.92163	;4.88793	;3.06753	;2.33597	;1.60898
131	;6.57195	;8.92163	;4.88793	;3.06753	;2.33597	;1.60898
132	;6.57172	;8.92105	;4.8879	;3.06613	;2.33798	;1.60897
133	;6.57172	;8.92105	;4.8879	;3.06613	;2.33798	;1.60897
134	;6.57172	;8.92105	;4.8879	;3.06613	;2.33798	;1.60897
135	;6.57172	;8.92105	;4.8879	;3.06613	;2.33798	;1.60897
136	;6.57172	;8.92105	;4.8879	;3.06613	;2.33798	;1.60897
137	;6.57172	;8.92105	;4.8879	;3.06613	;2.33798	;1.60897
138	;6.57172	;8.92105	;4.8879	;3.06613	;2.33798	;1.60897
139	;6.57177	;8.92076	;4.88602	;3.06867	;2.33753	;1.60897
140	;6.57177	;8.92076	;4.88602	;3.06867	;2.33753	;1.60897
141	;6.57177	;8.92076	;4.88602	;3.06867	;2.33753	;1.60897
142	;6.57177	;8.92076	;4.88602	;3.06867	;2.33753	;1.60897
143	;6.57177	;8.92076	;4.88602	;3.06867	;2.33753	;1.60897
144	;6.57177	;8.92076	;4.88602	;3.06867	;2.33753	;1.60897
145	;6.56916	;8.92159	;4.88484	;3.06865	;2.34034	;1.60896
146	;6.56916	;8.92159	;4.88484	;3.06865	;2.34034	;1.60896
147	;6.56916	;8.92159	;4.88484	;3.06865	;2.34034	;1.60896
148	;6.56916	;8.92159	;4.88484	;3.06865	;2.34034	;1.60896
149	;6.56916	;8.92159	;4.88484	;3.06865	;2.34034	;1.60896
150	;6.56916	;8.92159	;4.88484	;3.06865	;2.34034	;1.60896

1	;5.23586	;26.7655	;29.1617	;12.9807	;7.68963	;5.1064
2	;8.79644	;25.7774	;23.0903	;11.8677	;8.49261	;4.86873
3	;9.45487	;13.5509	;15.8449	;10.7938	;10.1981	;3.73417
4	;9.05364	;10.8982	;4.58989	;12.757	;10.0909	;2.95711
5	;9.57012	;7.71227	;4.69524	;12.1951	;4.93773	;2.44049
6	;9.57012	;7.71227	;4.69524	;12.1951	;4.93773	;2.44049
7	;9.99341	;8.46417	;4.75381	;12.8237	;2.4397	;2.40082
8	;9.82007	;8.17052	;4.1018	;12.7265	;2.98979	;2.35926
9	;9.82007	;8.17052	;4.1018	;12.7265	;2.98979	;2.35926
10	;7.39178	;8.20599	;4.5581	;12.5989	;2.98272	;2.23002
11	;7.39178	;8.20599	;4.5581	;12.5989	;2.98272	;2.23002
12	;6.67117	;8.34653	;4.75651	;12.5842	;2.79978	;2.19387
13	;6.65909	;7.89566	;5.19806	;12.5679	;2.50536	;2.17314
14	;8.02626	;8.97609	;5.55371	;3.28889	;3.52024	;1.83239
15	;7.7481	;8.09759	;7.00859	;2.73394	;3.07036	;1.7883
16	;7.7481	;8.09759	;7.00859	;2.73394	;3.07036	;1.7883
17	;6.36339	;8.07327	;7.12358	;3.15217	;3.08884	;1.7348
18	;6.36339	;8.07327	;7.12358	;3.15217	;3.08884	;1.7348
19	;6.28006	;7.99266	;6.88828	;3.23228	;2.85767	;1.70046
20	;6.55564	;7.86718	;6.90236	;3.40543	;2.37289	;1.69126
21	;6.56663	;8.10194	;6.95301	;3.07865	;2.27454	;1.68323
22	;6.95462	;7.94867	;6.42901	;3.10003	;2.32009	;1.66935
23	;6.90859	;8.16066	;5.94063	;3.05422	;2.30366	;1.64535
24	;6.90509	;8.19189	;5.91529	;2.95319	;2.35726	;1.64254
25	;7.11858	;8.2093	;5.60477	;2.88457	;2.45172	;1.63918
26	;7.15306	;8.21979	;4.9004	;3.35141	;2.44704	;1.62687
27	;7.15306	;8.21979	;4.9004	;3.35141	;2.44704	;1.62687
28	;7.15306	;8.21979	;4.9004	;3.35141	;2.44704	;1.62687
29	;7.15306	;8.21979	;4.9004	;3.35141	;2.44704	;1.62687
30	;7.15306	;8.21979	;4.9004	;3.35141	;2.44704	;1.62687
31	;7.15306	;8.21979	;4.9004	;3.35141	;2.44704	;1.62687
32	;7.06673	;8.32522	;4.79255	;3.36489	;2.50121	;1.62556
33	;6.72679	;8.76569	;4.79394	;3.20206	;2.44009	;1.61794
34	;6.74199	;8.69403	;4.84481	;3.15625	;2.43572	;1.61446
35	;6.74199	;8.69403	;4.84481	;3.15625	;2.43572	;1.61446
36	;6.73626	;8.69315	;4.8413	;3.16578	;2.40677	;1.61262
37	;6.73626	;8.69315	;4.8413	;3.16578	;2.40677	;1.61262
38	;6.73623	;8.69258	;4.81256	;3.17236	;2.41471	;1.61169
39	;6.73623	;8.69258	;4.81256	;3.17236	;2.41471	;1.61169
40	;6.73623	;8.69258	;4.81256	;3.17236	;2.41471	;1.61169
41	;6.73909	;8.69193	;4.81168	;3.1751	;2.41044	;1.61168
42	;6.73909	;8.69193	;4.81168	;3.1751	;2.41044	;1.61168
43	;6.73909	;8.69193	;4.81168	;3.1751	;2.41044	;1.61168
44	;6.73909	;8.69193	;4.81168	;3.1751	;2.41044	;1.61168
45	;6.73909	;8.69193	;4.81168	;3.1751	;2.41044	;1.61168
46	;6.73909	;8.69193	;4.81168	;3.1751	;2.41044	;1.61168
47	;6.7712	;8.7036	;4.86353	;3.1396	;2.34946	;1.61163
48	;6.78052	;8.71056	;4.86264	;3.16153	;2.31132	;1.61158
49	;6.71264	;8.74112	;4.86855	;3.15844	;2.34223	;1.61135
50	;6.61907	;8.95557	;4.83247	;3.10423	;2.29692	;1.61044
51	;6.61907	;8.95557	;4.83247	;3.10423	;2.29692	;1.61044
52	;6.61253	;8.93897	;4.82626	;3.1197	;2.2951	;1.60946
53	;6.61253	;8.93897	;4.82626	;3.1197	;2.2951	;1.60946
54	;6.61253	;8.93897	;4.82626	;3.1197	;2.2951	;1.60946
55	;6.6096	;8.94081	;4.81865	;3.12847	;2.29483	;1.60944
56	;6.62152	;8.94893	;4.79403	;3.12901	;2.29851	;1.60942
57	;6.62152	;8.94893	;4.79403	;3.12901	;2.29851	;1.60942
58	;6.62152	;8.94893	;4.79403	;3.12901	;2.29851	;1.60942
59	;6.62152	;8.94893	;4.79403	;3.12901	;2.29851	;1.60942
60	;6.62152	;8.94893	;4.79403	;3.12901	;2.29851	;1.60942
61	;6.62152	;8.94893	;4.79403	;3.12901	;2.29851	;1.60942
62	;6.62152	;8.94893	;4.79403	;3.12901	;2.29851	;1.60942
63	;6.62152	;8.94893	;4.79403	;3.12901	;2.29851	;1.60942
64	;6.62152	;8.94893	;4.79403	;3.12901	;2.29851	;1.60942
65	;6.62152	;8.94893	;4.79403	;3.12901	;2.29851	;1.60942
66	;6.62152	;8.94893	;4.79403	;3.12901	;2.29851	;1.60942
67	;6.62152	;8.94893	;4.79403	;3.12901	;2.29851	;1.60942
68	;6.62152	;8.94893	;4.79403	;3.12901	;2.29851	;1.60942
69	;6.62152	;8.94893	;4.79403	;3.12901	;2.29851	;1.60942
70	;6.62152	;8.94893	;4.79403	;3.12901	;2.29851	;1.60942
71	;6.62152	;8.94893	;4.79403	;3.12901	;2.29851	;1.60942
72	;6.62152	;8.94893	;4.79403	;3.12901	;2.29851	;1.60942
73	;6.62152	;8.94893	;4.79403	;3.12901	;2.29851	;1.60942
74	;6.62152	;8.94893	;4.79403	;3.12901	;2.29851	;1.60942
75	;6.62152	;8.94893	;4.79403	;3.12901	;2.29851	;1.60942
76	;6.62152	;8.94893	;4.79403	;3.12901	;2.29851	;1.60942
77	;6.62152	;8.94893	;4.79403	;3.12901	;2.29851	;1.60942
78	;6.62152	;8.94893	;4.79403	;3.12901	;2.29851	;1.60942
79	;6.62152	;8.94893	;4.79403	;3.12901	;2.29851	;1.60942
80	;6.62152	;8.94893	;4.79403	;3.12901	;2.29851	;1.60942
81	;6.62152	;8.94893	;4.79403	;3.12901	;2.29851	;1.60942
82	;6.62152	;8.94893	;4.79403	;3.12901	;2.29851	;1.60942
83	;6.62152	;8.94893	;4.79403	;3.12901	;2.29851	;1.60942
84	;6.62152	;8.94893	;4.79403	;3.12901	;2.29851	;1.60942
85	;6.46026	;9.02113	;4.88416	;3.02883	;2.39505	;1.60926
86	;6.46026	;9.02113	;4.88416	;3.02883	;2.39505	;1.60926
87	;6.46026	;9.02113	;4.88416	;3.02883	;2.39505	;1.60926
88	;6.46026	;9.02113	;4.88416	;3.02883	;2.39505	;1.60926
89	;6.46026	;9.02113	;4.88416	;3.02883	;2.39505	;1.60926
90	;6.46026	;9.02113	;4.88416	;3.02883	;2.39505	;1.60926
91	;6.46026	;9.02113	;4.88416	;3.02883	;2.39505	;1.60926
92	;6.46026	;9.02113	;4.88416	;3.02883	;2.39505	;1.60926
93	;6.46026	;9.02113	;4.88416	;3.02883	;2.39505	;1.60926
94	;6.46026	;9.02113	;4.88416	;3.02883	;2.39505	;1.60926
95	;6.46026	;9.02113	;4.88416	;3.02883	;2.39505	;1.60926
96	;6.46026	;9.02113	;4.88416	;3.02883	;2.39505	;1.60926
97	;6.46026	;9.02113	;4.88416	;3.02883	;2.39505	;1.60926
98	;6.46026	;9.02113	;4.88416	;3.02883	;2.39505	;1.60926
99	;6.46026	;9.02113	;4.88416	;3.02883	;2.39505	;1.60926
100	;6.46026	;9.02113	;4.88416	;3.02883	;2.39505	;1.60926
101	;6.46026	;9.02113	;4.88416	;3.02883	;2.39505	;1.60926
102	;6.46026	;9.02113	;4.88416	;3.02883	;2.39505	;1.60926
103	;6.46026	;9.02113	;4.88416	;3.02883	;2.39505	;1.60926
104	;6.46026	;9.02113	;4.88416	;3.02883	;2.39505	;1.60926
105	;6.46026	;9.02113	;4.88416	;3.02883	;2.39505	;1.60926
106	;6.46026	;9.02113	;4.88416	;3.02883	;2.39505	;1.60926
107	;6.46026	;9.02113	;4.88416	;3.02883	;2.39505	;1.60926
108	;6.46026	;9.02113	;4.88416	;3.02883	;2.39505	;1.60926
109	;6.46026	;9.02113	;4.88416	;3.02883	;2.39505	;1.60926
110	;6.46026	;9.02113	;4.88416	;3.02883	;2.39505	;1.60926
111	;6.46026	;9.02113	;4.88416	;3.02883	;2.39505	;1.60926
112	;6.46026	;9.02113	;4.88416	;3.02883	;2.39505	;1.60926
113	;6.46026	;9.02113	;4.88416	;3.02883	;2.39505	;1.60926
114	;6.46026	;9.02113	;4.88416	;3.02883	;2.39505	;1.60926
115	;6.46026	;9.02113	;4.88416	;3.02883	;2.39505	;1.60926
116	;6.46026	;9.02113	;4.88416	;3.02883	;2.39505	;1.60926
117	;6.46026	;9.02113	;4.88416	;3.02883	;2.39505	;1.60926
118	;6.46026	;9.02113	;4.88416	;3.02883	;2.39505	;1.60926
119	;6.46026	;9.02113	;4.88416	;3.02883	;2.39505	;1.60926
120	;6.46026	;9.02113	;4.88416	;3.02883	;2.39505	;1.60926
121	;6.46026	;9.02113	;4.88416	;3.02883	;2.39505	;1.60926
122	;6.46026	;9.02113	;4.88416	;3.02883	;2.39505	;1.60926
123	;6.46026	;9.02113	;4.88416	;3.02883	;2.39505	;1.60926
124	;6.46026	;9.02113	;4.88416	;3.02883	;2.39505	;1.60926
125	;6.46026	;9.02113	;4.88416	;3.02883	;2.39505	;1.60926
126	;6.46112	;9.02067	;4.8834	;3.03071	;2.39257	;1.6092
127	;6.46112	;9.02067	;4.8834	;3.03071	;2.39257	;1.6092
128	;6.46112	;9.02067	;4.8834	;3.03071	;2.39257	;1.6092
129	;6.46112	;9.02067	;4.8834	;3.03071	;2.39257	;1.6092
130	;6.46112	;9.02067	;4.8834	;3.03071	;2.39257	;1.6092
131	;6.46112	;9.02067	;4.8834	;3.03071	;2.39257	;1.6092
132	;6.46112	;9.02067	;4.8834	;3.03071	;2.39257	;1.6092
133	;6.47661	;9.00841	;4.8804	;3.03082	;2.3915	;1.60915
134	;6.47661	;9.00841	;4.8804	;3.03082	;2.3915	;1.60915
135	;6.47661	;9.00841	;4.8804	;3.03082	;2.3915	;1.60915
136	;6.47661	;9.00841	;4.8804	;3.03082	;2.3915	;1.60915
137	;6.47661	;9.00841	;4.8804	;3.03082	;2.3915	;1.60915
138	;6.47661	;9.00841	;4.8804	;3.03082	;2.3915	;1.60915
139	;6.47661	;9.00841	;4.8804	;3.03082	;2.3915	;1.60915
140	;6.47661	;9.00841	;4.8804	;3.03082	;2.3915	;1.60915
141	;6.47661	;9.00841	;4.8804	;3.03082	;2.3915	;1.60915
142	;6.47661	;9.00841	;4.8804	;3.03082	;2.3915	;1.60915
143	;6.47661	;9.00841	;4.8804	;3.03082	;2.3915	;1.60915
144	;6.47661	;9.00841	;4.8804	;3.03082	;2.3915	;1.60915
145	;6.47661	;9.00841	;4.8804	;3.03082	;2.3915	;1.60915
146	;6.47661	;9.00841	;4.8804	;3.03082	;2.3915	;1.60915
147	;6.47661	;9.00841	;4.8804	;3.03082	;2.3915	;1.60915
148	;6.47661	;9.00841	;4.8804	;3.03082	;2.3915	;1.60915
149	;6.47661	;9.00841	;4.8804	;3.03082	;2.3915	;1.60915
150	;6.47661	;9.00841	;4.8804	;3.03082	;2.3915	;1.60915

1	;5.19952	;14.7856	;29.4145	;13.4748	;21.5841	;5.27021
2	;5.19952	;14.7856	;29.4145	;13.4748	;21.5841	;5.27021
3	;5.19952	;14.7856	;29.4145	;13.4748	;21.5841	;5.27021
4	;6.0701	;15.1529	;24.5001	;16.307	;13.9104	;4.73868
5	;10.2845	;16.9867	;3.30186	;17.7786	;2.19289	;3.15399
6	;10.2845	;16.9867	;3.30186	;17.7786	;2.19289	;3.15399
7	;8.43946	;11.2063	;4.11051	;18.0746	;1.80587	;2.72293
8	;8.43946	;11.2063	;4.11051	;18.0746	;1.80587	;2.72293
9	;8.43946	;11.2063	;4.11051	;18.0746	;1.80587	;2.72293
10	;8.43946	;11.2063	;4.11051	;18.0746	;1.80587	;2.72293
11	;8.6375	;11.1218	;4.11922	;13.8006	;2.53472	;2.50934
12	;9.34657	;9.96964	;4.43362	;9.36919	;2.37538	;2.21485
13	;9.45516	;8.70177	;4.42354	;5.35665	;2.31861	;1.88796
14	;9.45516	;8.70177	;4.42354	;5.35665	;2.31861	;1.88796
15	;7.82399	;9.2252	;5.34997	;3.63186	;2.40773	;1.77458
16	;7.82399	;9.2252	;5.34997	;3.63186	;2.40773	;1.77458
17	;8.0522	;9.13603	;5.06699	;3.25322	;2.28947	;1.73459
18	;8.16689	;9.15962	;5.03986	;3.35339	;1.96764	;1.72769
19	;8.1781	;9.13443	;5.11612	;3.0656	;1.73071	;1.69884
20	;8.1294	;9.24975	;5.25221	;2.83345	;1.73923	;1.69753
21	;7.68486	;8.85467	;5.32991	;3.30974	;1.72329	;1.67871
22	;7.10745	;9.08615	;5.19173	;3.24205	;1.82355	;1.65054
23	;7.10533	;8.63622	;5.1682	;3.12663	;2.33808	;1.64577
24	;7.10533	;8.63622	;5.1682	;3.12663	;2.33808	;1.64577
25	;7.15209	;8.6402	;4.9616	;3.1044	;2.31255	;1.63306
26	;7.15195	;8.76876	;4.73849	;3.1284	;2.29541	;1.62758
27	;7.0813	;8.71302	;4.81772	;3.10907	;2.20121	;1.61755
28	;7.0813	;8.71302	;4.81772	;3.10907	;2.20121	;1.61755
29	;7.0813	;8.71302	;4.81772	;3.10907	;2.20121	;1.61755
30	;7.10176	;8.67178	;4.82399	;3.1136	;2.20991	;1.61747
31	;7.05334	;8.74493	;4.82331	;3.10276	;2.18601	;1.61681
32	;7.03617	;8.75481	;4.79785	;3.05047	;2.26489	;1.61642
33	;7.03617	;8.75481	;4.79785	;3.05047	;2.26489	;1.61642
34	;6.91852	;8.82108	;4.77978	;3.07876	;2.25481	;1.61322
35	;6.82255	;8.89426	;4.7608	;3.07607	;2.28514	;1.61234
36	;6.8058	;8.91976	;4.77841	;3.06748	;2.25789	;1.61175
37	;6.8058	;8.91976	;4.77841	;3.06748	;2.25789	;1.61175
38	;6.80764	;8.85768	;4.81273	;3.05762	;2.29216	;1.61166
39	;6.80764	;8.85768	;4.81273	;3.05762	;2.29216	;1.61166
40	;6.80764	;8.85768	;4.81273	;3.05762	;2.29216	;1.61166
41	;6.80764	;8.85768	;4.81273	;3.05762	;2.29216	;1.61166
42	;6.781	;8.86468	;4.81656	;3.05081	;2.29764	;1.61059
43	;6.781	;8.86468	;4.81656	;3.05081	;2.29764	;1.61059
44	;6.781	;8.86468	;4.81656	;3.05081	;2.29764	;1.61059
45	;6.781	;8.86468	;4.81656	;3.05081	;2.29764	;1.61059
46	;6.781	;8.86468	;4.81656	;3.05081	;2.29764	;1.61059
47	;6.68253	;8.83188	;4.77984	;3.11754	;2.396	;1.61041
48	;6.68253	;8.83188	;4.77984	;3.11754	;2.396	;1.61041
49	;6.68253	;8.83188	;4.77984	;3.11754	;2.396	;1.61041
50	;6.68253	;8.83188	;4.77984	;3.11754	;2.396	;1.61041
51	;6.68253	;8.83188	;4.77984	;3.11754	;2.396	;1.61041
52	;6.68253	;8.83188	;4.77984	;3.11754	;2.396	;1.61041
53	;6.62957	;8.92543	;4.78605	;3.11678	;2.33967	;1.60976
54	;6.62957	;8.92543	;4.78605	;3.11678	;2.33967	;1.60976
55	;6.6265	;8.92018	;4.78917	;3.11722	;2.34336	;1.6097
56	;6.6265	;8.92018	;4.78917	;3.11722	;2.34336	;1.6097
57	;6.58851	;8.97725	;4.78287	;3.11647	;2.32959	;1.60959
58	;6.58699	;8.97579	;4.78719	;3.11147	;2.32971	;1.60937
59	;6.58699	;8.97579	;4.78719	;3.11147	;2.32971	;1.60937
60	;6.58304	;8.973	;4.80593	;3.10712	;2.31958	;1.60921
61	;6.58304	;8.973	;4.80593	;3.10712	;2.31958	;1.60921
62	;6.58304	;8.973	;4.80593	;3.10712	;2.31958	;1.60921
63	;6.5688	;8.9598	;4.81451	;3.10797	;2.33499	;1.60905
64	;6.5688	;8.9598	;4.81451	;3.10797	;2.33499	;1.60905
65	;6.5688	;8.9598	;4.81451	;3.10797	;2.33499	;1.60905
66	;6.5688	;8.9598	;4.81451	;3.10797	;2.33499	;1.60905
67	;6.5688	;8.9598	;4.81451	;3.10797	;2.33499	;1.60905
68	;6.5688	;8.9598	;4.81451	;3.10797	;2.33499	;1.60905
69	;6.5688	;8.9598	;4.81451	;3.10797	;2.33499	;1.60905
70	;6.5688	;8.9598	;4.81451	;3.10797	;2.33499	;1.60905
71	;6.5688	;8.9598	;4.81451	;3.10797	;2.33499	;1.60905
72	;6.56646	;8.96629	;4.81733	;3.10938	;2.32642	;1.60904
73	;6.56646	;8.96629	;4.81733	;3.10938	;2.32642	;1.60904
74	;6.57162	;8.97046	;4.81937	;3.10679	;2.31751	;1.60903
75	;6.57162	;8.97046	;4.81937	;3.10679	;2.31751	;1.60903
76	;6.57162	;8.97046	;4.81937	;3.10679	;2.31751	;1.60903
77	;6.57162	;8.97046	;4.81937	;3.10679	;2.31751	;1.60903
78	;6.57162	;8.97046	;4.81937	;3.10679	;2.31751	;1.60903
79	;6.57162	;8.97046	;4.81937	;3.10679	;2.31751	;1.60903
80	;6.57162	;8.97046	;4.81937	;3.10679	;2.31751	;1.60903
81	;6.57162	;8.97046	;4.81937	;3.10679	;2.31751	;1.60903
82	;6.57162	;8.97046	;4.81937	;3.10679	;2.31751	;1.60903
83	;6.57162	;8.97046	;4.81937	;3.10679	;2.31751	;1.60903
84	;6.57162	;8.97046	;4.81937	;3.10679	;2.31751	;1.60903
85	;6.57162	;8.97046	;4.81937	;3.10679	;2.31751	;1.60903
86	;6.57162	;8.97046	;4.81937	;3.10679	;2.31751	;1.60903
87	;6.57162	;8.97046	;4.81937	;3.10679	;2.31751	;1.60903
88	;6.57162	;8.97046	;4.81937	;3.10679	;2.31751	;1.60903
89	;6.57162	;8.97046	;4.81937	;3.10679	;2.31751	;1.60903
90	;6.57162	;8.97046	;4.81937	;3.10679	;2.31751	;1.60903
91	;6.57162	;8.97046	;4.81937	;3.10679	;2.31751	;1.60903
92	;6.57162	;8.97046	;4.81937	;3.10679	;2.31751	;1.60903
93	;6.53759	;9.0043	;4.84708	;3.10334	;2.29316	;1.60901
94	;6.53759	;9.0043	;4.84708	;3.10334	;2.29316	;1.60901
95	;6.53759	;9.0043	;4.84708	;3.10334	;2.29316	;1.60901
96	;6.54063	;9.00843	;4.85037	;3.09283	;2.29308	;1.60901
97	;6.54063	;9.00843	;4.85037	;3.09283	;2.29308	;1.60901
98	;6.54063	;9.00843	;4.85037	;3.09283	;2.29308	;1.60901
99	;6.54077	;9.00849	;4.8489	;3.09441	;2.29221	;1.60897
100	;6.54077	;9.00849	;4.8489	;3.09441	;2.29221	;1.60897
101	;6.54077	;9.00849	;4.8489	;3.09441	;2.29221	;1.60897
102	;6.54077	;9.00849	;4.8489	;3.09441	;2.29221	;1.60897
103	;6.54077	;9.00849	;4.8489	;3.09441	;2.29221	;1.60897
104	;6.54077	;9.00849	;4.8489	;3.09441	;2.29221	;1.60897
105	;6.54077	;9.00849	;4.8489	;3.09441	;2.29221	;1.60897
106	;6.54077	;9.00849	;4.8489	;3.09441	;2.29221	;1.60897
107	;6.54077	;9.00849	;4.8489	;3.09441	;2.29221	;1.60897
108	;6.54077	;9.00849	;4.8489	;3.09441	;2.29221	;1.60897
109	;6.54077	;9.00849	;4.8489	;3.09441	;2.29221	;1.60897
110	;6.54077	;9.00849	;4.8489	;3.09441	;2.29221	;1.60897
111	;6.54077	;9.00849	;4.8489	;3.09441	;2.29221	;1.60897
112	;6.54077	;9.00849	;4.8489	;3.09441	;2.29221	;1.60897
113	;6.54077	;9.00849	;4.8489	;3.09441	;2.29221	;1.60897
114	;6.54077	;9.00849	;4.8489	;3.09441	;2.29221	;1.60897
115	;6.54077	;9.00849	;4.8489	;3.09441	;2.29221	;1.60897
116	;6.54077	;9.00849	;4.8489	;3.09441	;2.29221	;1.60897
117	;6.54077	;9.00849	;4.8489	;3.09441	;2.29221	;1.60897
118	;6.54077	;9.00849	;4.8489	;3.09441	;2.29221	;1.60897
119	;6.54116	;9.00751	;4.84971	;3.0933	;2.29294	;1.60896
120	;6.54145	;9.00187	;4.85524	;3.09359	;2.29234	;1.60895
121	;6.54145	;9.00187	;4.85524	;3.09359	;2.29234	;1.60895
122	;6.54145	;9.00187	;4.85524	;3.09359	;2.29234	;1.60895
123	;6.54145	;9.00187	;4.85524	;3.09359	;2.29234	;1.60895
124	;6.54145	;9.00187	;4.85524	;3.09359	;2.29234	;1.60895
125	;6.54145	;9.00187	;4.85524	;3.09359	;2.29234	;1.60895
126	;6.54145	;9.00187	;4.85524	;3.09359	;2.29234	;1.60895
127	;6.5389	;8.99668	;4.86029	;3.09333	;2.29498	;1.60893
128	;6.5389	;8.99668	;4.86029	;3.09333	;2.29498	;1.60893
129	;6.5389	;8.99668	;4.86029	;3.09333	;2.29498	;1.60893
130	;6.5389	;8.99668	;4.86029	;3.09333	;2.29498	;1.60893
131	;6.5389	;8.99668	;4.86029	;3.09333	;2.29498	;1.60893
132	;6.5389	;8.99668	;4.86029	;3.09333	;2.29498	;1.60893
133	;6.5389	;8.99668	;4.86029	;3.09333	;2.29498	;1.60893
134	;6.5389	;8.99668	;4.86029	;3.09333	;2.29498	;1.60893
135	;6.5389	;8.99668	;4.86029	;3.09333	;2.29498	;1.60893
136	;6.5389	;8.99668	;4.86029	;3.09333	;2.29498	;1.60893
137	;6.5389	;8.99668	;4.86029	;3.09333	;2.29498	;1.60893
138	;6.5389	;8.99668	;4.86029	;3.09333	;2.29498	;1.60893
139	;6.5389	;8.99668	;4.86029	;3.09333	;2.29498	;1.60893
140	;6.5352	;9.00873	;4.85712	;3.07609	;2.30614	;1.60888
141	;6.5352	;9.00873	;4.85712	;3.07609	;2.30614	;1.60888
142	;6.5352	;9.00873	;4.85712	;3.07609	;2.30614	;1.60888
143	;6.5352	;9.00873	;4.85712	;3.07609	;2.30614	;1.60888
144	;6.5352	;9.00873	;4.85712	;3.07609	;2.30614	;1.60888
145	;6.5352	;9.00873	;4.85712	;3.07609	;2.30614	;1.60888
146	;6.5352	;9.00873	;4.85712	;3.07609	;2.30614	;1.60888
147	;6.5352	;9.00873	;4.85712	;3.07609	;2.30614	;1.60888
148	;6.5352	;9.00873	;4.85712	;3.07609	;2.30614	;1.60888
149	;6.5352	;9.00873	;4.85712	;3.07609	;2.30614	;1.60888
150	;6.5352	;9.00873	;4.85712	;3.07609	;2.30614	;1.60888

1	;36.8463	;30.5805	;5.26053	;6.10931	;28.0668	;6.66827
2	;16.6427	;24.8609	;11.9391	;7.13482	;44.4809	;6.55565
3	;5.42137	;18.5422	;7.05497	;13.4293	;38.7076	;5.1889
4	;12.6598	;14.5438	;6.00615	;7.39993	;27.1699	;4.22944
5	;7.42725	;13.7655	;5.65489	;9.30105	;17.5563	;3.35119
6	;5.30057	;14.2021	;5.56272	;4.34493	;1.69611	;1.94104
7	;5.64427	;14.1811	;4.50895	;3.98978	;1.65418	;1.87064
8	;5.37421	;13.431	;3.92819	;3.8076	;3.41494	;1.86925
9	;5.37421	;13.431	;3.92819	;3.8076	;3.41494	;1.86925
10	;5.46345	;13.4031	;3.91803	;3.68613	;3.38961	;1.86328
11	;5.34858	;13.2399	;3.90706	;3.63722	;3.44322	;1.84554
12	;5.24715	;13.4683	;4.51978	;3.63587	;2.53082	;1.83468
13	;5.35384	;12.252	;4.86384	;2.68945	;3.44923	;1.78516
14	;5.35384	;12.252	;4.86384	;2.68945	;3.44923	;1.78516
15	;5.56625	;11.2664	;4.84874	;2.79977	;2.9176	;1.70968
16	;5.55789	;11.2462	;4.84004	;2.75008	;2.83803	;1.69929
17	;5.53858	;11.2474	;4.83543	;2.73689	;2.82818	;1.69644
18	;5.53858	;11.2474	;4.83543	;2.73689	;2.82818	;1.69644
19	;5.53615	;11.3899	;4.85062	;2.76575	;2.527	;1.68913
20	;5.85897	;9.99608	;4.75469	;2.96384	;3.00493	;1.6585
21	;5.76032	;10.5893	;4.8594	;3.05344	;2.13671	;1.64731
22	;5.98632	;10.161	;4.94859	;2.82112	;2.36658	;1.6401
23	;6.06312	;10.0506	;5.00362	;3.14469	;1.97756	;1.63735
