1	;35.087	;2.60978	;86.9986	;40.2882	;274144
90	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
91	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
92	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
93	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
94	;11.9488	;0.761216	;68.3011	;10.8582	;16862.7
95	;9.45932	;0.766846	;67.1345	;11.0479	;13770.9
96	;9.41847	;0.734368	;67.3395	;11.1557	;13577.4
97	;9.41847	;0.734368	;67.3395	;11.1557	;13577.4
98	;9.41847	;0.734368	;67.3395	;11.1557	;13577.4
99	;9.41847	;0.734368	;67.3395	;11.1557	;13577.4
100	;9.41847	;0.734368	;67.3395	;11.1557	;13577.4
101	;9.5292	;0.681621	;67.0565	;10.9043	;13022.1
102	;9.5292	;0.681621	;67.0565	;10.9043	;13022.1
103	;9.5292	;0.681621	;67.0565	;10.9043	;13022.1
104	;9.5292	;0.681621	;67.0565	;10.9043	;13022.1
105	;9.46753	;0.678993	;66.6125	;10.8972	;12826.7
106	;9.46753	;0.678993	;66.6125	;10.8972	;12826.7
107	;9.46753	;0.678993	;66.6125	;10.8972	;12826.7
108	;9.46753	;0.678993	;66.6125	;10.8972	;12826.7
109	;9.46753	;0.678993	;66.6125	;10.8972	;12826.7
110	;9.46753	;0.678993	;66.6125	;10.8972	;12826.7
111	;4.55698	;0.666732	;70.3162	;23.5967	;12327.2
112	;4.55698	;0.666732	;70.3162	;23.5967	;12327.2
113	;4.55698	;0.666732	;70.3162	;23.5967	;12327.2
114	;4.55698	;0.666732	;70.3162	;23.5967	;12327.2
115	;4.55698	;0.666732	;70.3162	;23.5967	;12327.2
116	;4.55698	;0.666732	;70.3162	;23.5967	;12327.2
117	;4.55698	;0.666732	;70.3162	;23.5967	;12327.2
118	;4.55698	;0.666732	;70.3162	;23.5967	;12327.2
119	;4.55698	;0.666732	;70.3162	;23.5967	;12327.2
120	;4.37485	;0.852743	;65.8731	;22.1351	;12210.4
121	;4.37485	;0.852743	;65.8731	;22.1351	;12210.4
122	;4.36089	;0.733407	;66.4097	;22.1912	;11324.2
123	;4.30736	;0.697996	;66.5522	;22.2273	;10983.4
124	;4.17961	;0.649733	;66.4818	;22.4801	;10425.6
125	;3.89341	;0.692509	;65.3307	;21.819	;9964.52
126	;3.65564	;0.697838	;64.3225	;20.9758	;9293.77
127	;3.65564	;0.697838	;64.3225	;20.9758	;9293.77
128	;3.65564	;0.697838	;64.3225	;20.9758	;9293.77
129	;3.6572	;0.622412	;64.3334	;20.9835	;8703.08
130	;3.6572	;0.622412	;64.3334	;20.9835	;8703.08
131	;3.6572	;0.622412	;64.3334	;20.9835	;8703.08
132	;3.68338	;0.618316	;64.0275	;20.8473	;8620.84
133	;3.68338	;0.618316	;64.0275	;20.8473	;8620.84
134	;3.68338	;0.618316	;64.0275	;20.8473	;8620.84
135	;3.6715	;0.608862	;64.1835	;20.8455	;8560.23
136	;3.6715	;0.608862	;64.1835	;20.8455	;8560.23
137	;3.6715	;0.608862	;64.1835	;20.8455	;8560.23
138	;3.6715	;0.608862	;64.1835	;20.8455	;8560.23
139	;3.6715	;0.608862	;64.1835	;20.8455	;8560.23
140	;3.6715	;0.608862	;64.1835	;20.8455	;8560.23
141	;3.6715	;0.608862	;64.1835	;20.8455	;8560.23
142	;3.65095	;0.614951	;63.7388	;20.5919	;8448.26
143	;3.65095	;0.614951	;63.7388	;20.5919	;8448.26
144	;3.6519	;0.615075	;63.8215	;20.4533	;8438.86
145	;2.42914	;0.77567	;63.4639	;21.5102	;8277.58
146	;1.83092	;0.721969	;63.3481	;22.271	;7226.03
147	;1.81389	;0.60243	;62.961	;22.2432	;6219.18
148	;1.81389	;0.60243	;62.961	;22.2432	;6219.18
149	;1.82507	;0.601311	;62.8845	;22.2172	;6208.77
150	;1.62243	;0.608779	;62.7774	;22.2525	;6025.74

1	;10.6054	;3.10099	;81.8646	;40.187	;80646.8
2	;6.88243	;1.00279	;92.5962	;88.3988	;65372.1
3	;6.88243	;1.00279	;92.5962	;88.3988	;65372.1
4	;6.88243	;1.00279	;92.5962	;88.3988	;65372.1
5	;4.98606	;1.63421	;93.389	;81.011	;59490
6	;4.15689	;1.63425	;74.0559	;75.0753	;38406.4
7	;5.27907	;0.901001	;57.2909	;71.5518	;26193.1
8	;5.27907	;0.901001	;57.2909	;71.5518	;26193.1
9	;2.91891	;1.14743	;58.0534	;71.8185	;18263.9
10	;1.31914	;1.53856	;58.2451	;71.7929	;16481.3
11	;1.32225	;1.06374	;58.2653	;71.3445	;11838.7
12	;1.48458	;0.884052	;58.4528	;71.0099	;10802.7
13	;1.3411	;0.833475	;58.4406	;71.4873	;9941.02
14	;1.33258	;0.628079	;59.18	;71.5546	;8385.78
15	;1.33258	;0.628079	;59.18	;71.5546	;8385.78
16	;1.33129	;0.622055	;59.2989	;71.4716	;8350.85
17	;1.1922	;0.599179	;59.2853	;70.4194	;7660.91
18	;1.1922	;0.599179	;59.2853	;70.4194	;7660.91
19	;1.1922	;0.599179	;59.2853	;70.4194	;7660.91
20	;1.1922	;0.599179	;59.2853	;70.4194	;7660.91
21	;1.14833	;0.603705	;59.2476	;70.4103	;7552.74
22	;1.14833	;0.603705	;59.2476	;70.4103	;7552.74
23	;1.14833	;0.603705	;59.2476	;70.4103	;7552.74
24	;1.14833	;0.603705	;59.2476	;70.4103	;7552.74
25	;1.18496	;0.575199	;59.2574	;70.4108	;7443.77
26	;1.16432	;0.564225	;59.3182	;70.3644	;7301.21
27	;1.16432	;0.564225	;59.3182	;70.3644	;7301.21
28	;1.16432	;0.564225	;59.3182	;70.3644	;7301.21
29	;1.16432	;0.564225	;59.3182	;70.3644	;7301.21
30	;1.16432	;0.564225	;59.3182	;70.3644	;7301.21
31	;1.16432	;0.564225	;59.3182	;70.3644	;7301.21
32	;1.14634	;0.563932	;59.3141	;70.4021	;7244.25
33	;1.14634	;0.563932	;59.3141	;70.4021	;7244.25
34	;1.14634	;0.563932	;59.3141	;70.4021	;7244.25
35	;1.14634	;0.563932	;59.3141	;70.4021	;7244.25
36	;1.14634	;0.563932	;59.3141	;70.4021	;7244.25
37	;1.14634	;0.563932	;59.3141	;70.4021	;7244.25
38	;1.14634	;0.563932	;59.3141	;70.4021	;7244.25
39	;1.14634	;0.563932	;59.3141	;70.4021	;7244.25
40	;1.14634	;0.563932	;59.3141	;70.4021	;7244.25
41	;1.14634	;0.563932	;59.3141	;70.4021	;7244.25
42	;1.14634	;0.563932	;59.3141	;70.4021	;7244.25
43	;1.14634	;0.563932	;59.3141	;70.4021	;7244.25
44	;1.16821	;0.559903	;59.1716	;70.1212	;7241.69
45	;1.16821	;0.559903	;59.1716	;70.1212	;7241.69
46	;1.16821	;0.559903	;59.1716	;70.1212	;7241.69
47	;1.16821	;0.559903	;59.1716	;70.1212	;7241.69
48	;1.16821	;0.559903	;59.1716	;70.1212	;7241.69
49	;1.16821	;0.559903	;59.1716	;70.1212	;7241.69
50	;1.16821	;0.559903	;59.1716	;70.1212	;7241.69
51	;1.16821	;0.559903	;59.1716	;70.1212	;7241.69
52	;1.16821	;0.559903	;59.1716	;70.1212	;7241.69
53	;1.16821	;0.559903	;59.1716	;70.1212	;7241.69
54	;1.16821	;0.559903	;59.1716	;70.1212	;7241.69
55	;1.16821	;0.559903	;59.1716	;70.1212	;7241.69
56	;1.16821	;0.559903	;59.1716	;70.1212	;7241.69
57	;1.16821	;0.559903	;59.1716	;70.1212	;7241.69
58	;1.16821	;0.559903	;59.1716	;70.1212	;7241.69
59	;1.16821	;0.559903	;59.1716	;70.1212	;7241.69
60	;1.16821	;0.559903	;59.1716	;70.1212	;7241.69
61	;1.16821	;0.559903	;59.1716	;70.1212	;7241.69
62	;1.16821	;0.559903	;59.1716	;70.1212	;7241.69
63	;1.16821	;0.559903	;59.1716	;70.1212	;7241.69
64	;1.13939	;0.565557	;58.9137	;69.4897	;7120.12
65	;1.13939	;0.565557	;58.9137	;69.4897	;7120.12
66	;1.13939	;0.565557	;58.9137	;69.4897	;7120.12
67	;1.113	;0.572431	;55.7834	;69.492	;6576.99
68	;1.11459	;0.573268	;55.6793	;69.5116	;6571.7
69	;1.10491	;0.547905	;55.7173	;69.4599	;6368.06
70	;1.10491	;0.547905	;55.7173	;69.4599	;6368.06
71	;1.10283	;0.53451	;55.69	;69.5388	;6267.7
72	;1.10283	;0.53451	;55.69	;69.5388	;6267.7
73	;1.10283	;0.53451	;55.69	;69.5388	;6267.7
74	;1.09527	;0.535872	;55.6969	;69.4738	;6253.3
75	;1.09527	;0.535872	;55.6969	;69.4738	;6253.3
76	;1.09527	;0.535872	;55.6969	;69.4738	;6253.3
77	;1.09527	;0.535872	;55.6969	;69.4738	;6253.3
78	;1.07516	;0.539766	;55.6632	;69.4939	;6218.3
79	;1.07516	;0.539766	;55.6632	;69.4939	;6218.3
80	;1.07516	;0.539766	;55.6632	;69.4939	;6218.3
81	;1.106	;0.524383	;55.4398	;69.5213	;6167.51
82	;1.106	;0.524383	;55.4398	;69.5213	;6167.51
83	;1.106	;0.524383	;55.4398	;69.5213	;6167.51
84	;1.106	;0.524383	;55.4398	;69.5213	;6167.51
85	;1.0804	;0.530964	;55.1077	;68.8858	;6059.69
86	;1.0804	;0.530964	;55.1077	;68.8858	;6059.69
87	;1.0804	;0.530964	;55.1077	;68.8858	;6059.69
88	;1.0804	;0.530964	;55.1077	;68.8858	;6059.69
89	;1.0804	;0.530964	;55.1077	;68.8858	;6059.69
90	;1.07902	;0.532468	;55.0108	;68.8849	;6051.45
91	;1.07902	;0.532468	;55.0108	;68.8849	;6051.45
92	;1.07902	;0.532468	;55.0108	;68.8849	;6051.45
93	;1.07902	;0.532468	;55.0108	;68.8849	;6051.45
94	;1.07657	;0.528086	;55.016	;68.9175	;6016.87
95	;1.07657	;0.528086	;55.016	;68.9175	;6016.87
96	;1.07657	;0.528086	;55.016	;68.9175	;6016.87
97	;1.07657	;0.528086	;55.016	;68.9175	;6016.87
98	;1.07657	;0.528086	;55.016	;68.9175	;6016.87
99	;1.07657	;0.528086	;55.016	;68.9175	;6016.87
100	;1.07657	;0.528086	;55.016	;68.9175	;6016.87
101	;1.07657	;0.528086	;55.016	;68.9175	;6016.87
102	;1.06491	;0.531843	;55.0365	;68.9399	;6013.66
103	;1.06491	;0.531843	;55.0365	;68.9399	;6013.66
104	;1.06491	;0.531843	;55.0365	;68.9399	;6013.66
105	;1.06491	;0.531843	;55.0365	;68.9399	;6013.66
106	;1.06491	;0.531843	;55.0365	;68.9399	;6013.66
107	;1.06491	;0.531843	;55.0365	;68.9399	;6013.66
108	;1.06491	;0.531843	;55.0365	;68.9399	;6013.66
109	;1.06491	;0.531843	;55.0365	;68.9399	;6013.66
110	;1.06491	;0.531843	;55.0365	;68.9399	;6013.66
111	;1.06491	;0.531843	;55.0365	;68.9399	;6013.66
112	;1.06491	;0.531843	;55.0365	;68.9399	;6013.66
113	;1.06457	;0.522419	;55.0804	;68.9582	;5955.67
114	;1.06457	;0.522419	;55.0804	;68.9582	;5955.67
115	;1.06457	;0.522419	;55.0804	;68.9582	;5955.67
116	;1.06457	;0.522419	;55.0804	;68.9582	;5955.67
117	;1.06457	;0.522419	;55.0804	;68.9582	;5955.67
118	;1.06457	;0.522419	;55.0804	;68.9582	;5955.67
119	;1.06457	;0.522419	;55.0804	;68.9582	;5955.67
120	;1.06457	;0.522419	;55.0804	;68.9582	;5955.67
121	;1.06457	;0.522419	;55.0804	;68.9582	;5955.67
122	;1.06457	;0.522419	;55.0804	;68.9582	;5955.67
123	;1.06457	;0.522419	;55.0804	;68.9582	;5955.67
124	;1.06457	;0.522419	;55.0804	;68.9582	;5955.67
125	;1.06457	;0.522419	;55.0804	;68.9582	;5955.67
126	;1.06457	;0.522419	;55.0804	;68.9582	;5955.67
127	;1.06457	;0.522419	;55.0804	;68.9582	;5955.67
128	;1.06457	;0.522419	;55.0804	;68.9582	;5955.67
129	;1.06457	;0.522419	;55.0804	;68.9582	;5955.67
130	;1.06457	;0.522419	;55.0804	;68.9582	;5955.67
131	;1.06457	;0.522419	;55.0804	;68.9582	;5955.67
132	;1.06457	;0.522419	;55.0804	;68.9582	;5955.67
133	;1.06457	;0.522419	;55.0804	;68.9582	;5955.67
134	;1.06457	;0.522419	;55.0804	;68.9582	;5955.67
135	;1.06457	;0.522419	;55.0804	;68.9582	;5955.67
136	;1.06457	;0.522419	;55.0804	;68.9582	;5955.67
137	;1.06457	;0.522419	;55.0804	;68.9582	;5955.67
138	;1.06457	;0.522419	;55.0804	;68.9582	;5955.67
139	;1.10408	;0.521645	;54.29	;68.1593	;5907.69
140	;1.10408	;0.521645	;54.29	;68.1593	;5907.69
141	;1.10408	;0.521645	;54.29	;68.1593	;5907.69
142	;1.10408	;0.521645	;54.29	;68.1593	;5907.69
143	;1.1043	;0.518884	;54.3146	;68.1135	;5891.42
144	;1.09084	;0.515368	;54.2998	;68.1646	;5830.89
145	;1.09084	;0.515368	;54.2998	;68.1646	;5830.89
146	;1.09084	;0.515368	;54.2998	;68.1646	;5830.89
147	;1.09084	;0.515368	;54.2998	;68.1646	;5830.89
148	;1.09084	;0.515368	;54.2998	;68.1646	;5830.89
149	;1.09084	;0.515368	;54.2998	;68.1646	;5830.89
150	;1.09084	;0.515368	;54.2998	;68.1646	;5830.89

1	;31.0266	;2.72764	;76.2707	;16.8997	;107107
2	;17.1248	;2.83288	;69.619	;11.8649	;46123.7
3	;9.78401	;2.07039	;79.9792	;12.0231	;34070.7
4	;9.78401	;2.07039	;79.9792	;12.0231	;34070.7
5	;9.78401	;2.07039	;79.9792	;12.0231	;34070.7
6	;7.62596	;1.10041	;85.5029	;11.5224	;21379.1
7	;2.17561	;1.48998	;82.6934	;10.5345	;19918.2
8	;2.17561	;1.48998	;82.6934	;10.5345	;19918.2
9	;2.0781	;0.971192	;85.0638	;10.353	;13969.8
10	;2.0781	;0.971192	;85.0638	;10.353	;13969.8
11	;2.0781	;0.971192	;85.0638	;10.353	;13969.8
12	;2.0781	;0.971192	;85.0638	;10.353	;13969.8
13	;2.0781	;0.971192	;85.0638	;10.353	;13969.8
14	;2.0781	;0.971192	;85.0638	;10.353	;13969.8
15	;2.0781	;0.971192	;85.0638	;10.353	;13969.8
16	;2.0781	;0.971192	;85.0638	;10.353	;13969.8
17	;2.0781	;0.971192	;85.0638	;10.353	;13969.8
18	;2.0781	;0.971192	;85.0638	;10.353	;13969.8
19	;2.0781	;0.971192	;85.0638	;10.353	;13969.8
20	;2.0781	;0.971192	;85.0638	;10.353	;13969.8
21	;2.0781	;0.971192	;85.0638	;10.353	;13969.8
22	;2.0781	;0.971192	;85.0638	;10.353	;13969.8
23	;2.0781	;0.971192	;85.0638	;10.353	;13969.8
24	;2.0781	;0.971192	;85.0638	;10.353	;13969.8
25	;2.0781	;0.971192	;85.0638	;10.353	;13969.8
26	;2.21139	;0.970865	;82.6734	;12.6485	;13670.7
27	;2.21139	;0.970865	;82.6734	;12.6485	;13670.7
28	;2.21139	;0.970865	;82.6734	;12.6485	;13670.7
29	;2.21139	;0.970865	;82.6734	;12.6485	;13670.7
30	;2.21139	;0.970865	;82.6734	;12.6485	;13670.7
31	;2.21139	;0.970865	;82.6734	;12.6485	;13670.7
32	;2.30463	;0.798214	;83.6686	;14.2504	;12065.8
33	;2.30463	;0.798214	;83.6686	;14.2504	;12065.8
34	;2.30463	;0.798214	;83.6686	;14.2504	;12065.8
35	;2.30463	;0.798214	;83.6686	;14.2504	;12065.8
36	;1.95902	;0.808698	;83.5147	;13.6963	;11768.1
37	;1.95902	;0.808698	;83.5147	;13.6963	;11768.1
38	;1.95902	;0.808698	;83.5147	;13.6963	;11768.1
39	;2.10343	;0.788302	;83.328	;13.7444	;11594
40	;2.05648	;0.791151	;82.3484	;13.6637	;11332.3
41	;2.05648	;0.791151	;82.3484	;13.6637	;11332.3
42	;2.05648	;0.791151	;82.3484	;13.6637	;11332.3
43	;2.05648	;0.791151	;82.3484	;13.6637	;11332.3
44	;2.29421	;0.777301	;81.8936	;13.5086	;11236
45	;2.29421	;0.777301	;81.8936	;13.5086	;11236
46	;2.29421	;0.777301	;81.8936	;13.5086	;11236
47	;2.29421	;0.777301	;81.8936	;13.5086	;11236
48	;2.29421	;0.777301	;81.8936	;13.5086	;11236
49	;2.16881	;0.768838	;70.7566	;15.3525	;8719.25
50	;2.16881	;0.768838	;70.7566	;15.3525	;8719.25
51	;2.1676	;0.655429	;68.7069	;15.4474	;7294.83
52	;2.1676	;0.655429	;68.7069	;15.4474	;7294.83
53	;2.1676	;0.655429	;68.7069	;15.4474	;7294.83
54	;2.1676	;0.655429	;68.7069	;15.4474	;7294.83
55	;2.1676	;0.655429	;68.7069	;15.4474	;7294.83
56	;2.1676	;0.655429	;68.7069	;15.4474	;7294.83
57	;2.1676	;0.655429	;68.7069	;15.4474	;7294.83
58	;2.1676	;0.655429	;68.7069	;15.4474	;7294.83
59	;2.1676	;0.655429	;68.7069	;15.4474	;7294.83
60	;1.84134	;0.662122	;68.5564	;15.4482	;7047.33
61	;1.84134	;0.662122	;68.5564	;15.4482	;7047.33
62	;1.40394	;0.654525	;68.7621	;15.5022	;6662.71
63	;1.40394	;0.654525	;68.7621	;15.5022	;6662.71
64	;1.42587	;0.649895	;66.3627	;15.2029	;6209.8
65	;1.42587	;0.649895	;66.3627	;15.2029	;6209.8
66	;1.42587	;0.649895	;66.3627	;15.2029	;6209.8
67	;1.42587	;0.649895	;66.3627	;15.2029	;6209.8
68	;1.42587	;0.649895	;66.3627	;15.2029	;6209.8
69	;1.39506	;0.647365	;66.1726	;15.1073	;6127.08
70	;1.39506	;0.647365	;66.1726	;15.1073	;6127.08
71	;1.32063	;0.650448	;66.1363	;14.9613	;6080.33
72	;1.32063	;0.650448	;66.1363	;14.9613	;6080.33
73	;1.40268	;0.634149	;65.7806	;14.9215	;5948.05
74	;1.40268	;0.634149	;65.7806	;14.9215	;5948.05
75	;1.40268	;0.634149	;65.7806	;14.9215	;5948.05
76	;1.34921	;0.628274	;65.4013	;15.0568	;5809.97
77	;1.34921	;0.628274	;65.4013	;15.0568	;5809.97
78	;1.34921	;0.628274	;65.4013	;15.0568	;5809.97
79	;1.34921	;0.628274	;65.4013	;15.0568	;5809.97
80	;1.33564	;0.621406	;65.2341	;15.244	;5731.54
81	;1.33564	;0.621406	;65.2341	;15.244	;5731.54
82	;1.33564	;0.621406	;65.2341	;15.244	;5731.54
83	;1.33564	;0.621406	;65.2341	;15.244	;5731.54
84	;1.33564	;0.621406	;65.2341	;15.244	;5731.54
85	;1.32993	;0.620848	;64.1857	;15.3191	;5564.82
86	;1.32993	;0.620848	;64.1857	;15.3191	;5564.82
87	;1.29324	;0.621508	;64.0961	;15.2421	;5524
88	;1.29785	;0.621277	;64.055	;15.2592	;5520.37
89	;1.29785	;0.621277	;64.055	;15.2592	;5520.37
90	;1.29785	;0.621277	;64.055	;15.2592	;5520.37
91	;1.29785	;0.621277	;64.055	;15.2592	;5520.37
92	;1.29785	;0.621277	;64.055	;15.2592	;5520.37
93	;1.29785	;0.621277	;64.055	;15.2592	;5520.37
94	;1.29785	;0.621277	;64.055	;15.2592	;5520.37
95	;1.29785	;0.621277	;64.055	;15.2592	;5520.37
96	;1.29785	;0.621277	;64.055	;15.2592	;5520.37
97	;1.29785	;0.621277	;64.055	;15.2592	;5520.37
98	;1.29785	;0.621277	;64.055	;15.2592	;5520.37
99	;1.29785	;0.621277	;64.055	;15.2592	;5520.37
100	;1.29785	;0.621277	;64.055	;15.2592	;5520.37
101	;1.29785	;0.621277	;64.055	;15.2592	;5520.37
102	;1.27455	;0.609071	;64.1048	;15.2392	;5415.96
103	;1.27455	;0.609071	;64.1048	;15.2392	;5415.96
104	;1.27455	;0.609071	;64.1048	;15.2392	;5415.96
105	;1.27455	;0.609071	;64.1048	;15.2392	;5415.96
106	;1.27455	;0.609071	;64.1048	;15.2392	;5415.96
107	;1.27455	;0.609071	;64.1048	;15.2392	;5415.96
108	;1.27455	;0.609071	;64.1048	;15.2392	;5415.96
109	;1.27455	;0.609071	;64.1048	;15.2392	;5415.96
110	;1.27455	;0.609071	;64.1048	;15.2392	;5415.96
111	;1.27455	;0.609071	;64.1048	;15.2392	;5415.96
112	;1.24687	;0.606889	;64.0522	;15.2699	;5373.02
113	;1.24687	;0.606889	;64.0522	;15.2699	;5373.02
114	;1.24687	;0.606889	;64.0522	;15.2699	;5373.02
115	;1.24687	;0.606889	;64.0522	;15.2699	;5373.02
116	;1.24687	;0.606889	;64.0522	;15.2699	;5373.02
117	;1.24687	;0.606889	;64.0522	;15.2699	;5373.02
118	;1.24687	;0.606889	;64.0522	;15.2699	;5373.02
119	;1.24687	;0.606889	;64.0522	;15.2699	;5373.02
120	;1.24687	;0.606889	;64.0522	;15.2699	;5373.02
121	;1.24687	;0.606889	;64.0522	;15.2699	;5373.02
122	;1.24687	;0.606889	;64.0522	;15.2699	;5373.02
123	;1.24687	;0.606889	;64.0522	;15.2699	;5373.02
124	;1.24687	;0.606889	;64.0522	;15.2699	;5373.02
125	;1.24687	;0.606889	;64.0522	;15.2699	;5373.02
126	;1.24687	;0.606889	;64.0522	;15.2699	;5373.02
127	;1.24687	;0.606889	;64.0522	;15.2699	;5373.02
128	;1.24687	;0.606889	;64.0522	;15.2699	;5373.02
129	;1.24687	;0.606889	;64.0522	;15.2699	;5373.02
130	;1.24687	;0.606889	;64.0522	;15.2699	;5373.02
131	;1.24687	;0.606889	;64.0522	;15.2699	;5373.02
132	;1.24687	;0.606889	;64.0522	;15.2699	;5373.02
133	;1.24687	;0.606889	;64.0522	;15.2699	;5373.02
134	;1.24687	;0.606889	;64.0522	;15.2699	;5373.02
135	;1.24687	;0.606889	;64.0522	;15.2699	;5373.02
136	;1.24687	;0.606889	;64.0522	;15.2699	;5373.02
137	;1.24687	;0.606889	;64.0522	;15.2699	;5373.02
138	;1.24687	;0.606889	;64.0522	;15.2699	;5373.02
139	;1.24687	;0.606889	;64.0522	;15.2699	;5373.02
140	;1.24687	;0.606889	;64.0522	;15.2699	;5373.02
141	;1.24687	;0.606889	;64.0522	;15.2699	;5373.02
142	;1.24687	;0.606889	;64.0522	;15.2699	;5373.02
143	;1.24687	;0.606889	;64.0522	;15.2699	;5373.02
144	;1.24687	;0.606889	;64.0522	;15.2699	;5373.02
145	;1.24687	;0.606889	;64.0522	;15.2699	;5373.02
146	;1.24687	;0.606889	;64.0522	;15.2699	;5373.02
147	;1.24687	;0.606889	;64.0522	;15.2699	;5373.02
148	;1.24687	;0.606889	;64.0522	;15.2699	;5373.02
149	;1.24687	;0.606889	;64.0522	;15.2699	;5373.02
150	;1.24687	;0.606889	;64.0522	;15.2699	;5373.02

