1	;0.840113	;1.53149	;4.0505	;1.18433	;4.77859
70	;0.151478	;4.73383	;9.99283	;0.168275	;1.63555
71	;0.151478	;4.73383	;9.99283	;0.168275	;1.63555
72	;0.151476	;4.7349	;9.99319	;0.168229	;1.6353
73	;0.151476	;4.7349	;9.99319	;0.168229	;1.6353
74	;0.151476	;4.7349	;9.99319	;0.168229	;1.6353
75	;0.151463	;4.73443	;9.99333	;0.168227	;1.63523
76	;0.151504	;4.73131	;9.99742	;0.168176	;1.63512
77	;0.151551	;4.72906	;9.99818	;0.16811	;1.63448
78	;0.151519	;4.72912	;9.99836	;0.168102	;1.63439
79	;0.151518	;4.72791	;9.99816	;0.168103	;1.63424
80	;0.151516	;4.72812	;9.99774	;0.168097	;1.63414
81	;0.151498	;4.72852	;9.99827	;0.168065	;1.63395
82	;0.151498	;4.72852	;9.99827	;0.168065	;1.63395
83	;0.151498	;4.72852	;9.99827	;0.168065	;1.63395
84	;0.151498	;4.72852	;9.99827	;0.168065	;1.63395
85	;0.151498	;4.72852	;9.99827	;0.168065	;1.63395
86	;0.151493	;4.72851	;9.99861	;0.168054	;1.63389
87	;0.151493	;4.72851	;9.99861	;0.168054	;1.63389
88	;0.151493	;4.72851	;9.99861	;0.168054	;1.63389
89	;0.151493	;4.72851	;9.99861	;0.168054	;1.63389
90	;0.151493	;4.72851	;9.99861	;0.168054	;1.63389
91	;0.151493	;4.72851	;9.99861	;0.168054	;1.63389
92	;0.151494	;4.72872	;9.99839	;0.168054	;1.63388
93	;0.151494	;4.72872	;9.99839	;0.168054	;1.63388
94	;0.151494	;4.72872	;9.99839	;0.168054	;1.63388
95	;0.151494	;4.72872	;9.99839	;0.168054	;1.63388
96	;0.151493	;4.72872	;9.99845	;0.168053	;1.63388
97	;0.151493	;4.72872	;9.99845	;0.168053	;1.63388
98	;0.151493	;4.72872	;9.99845	;0.168053	;1.63388
99	;0.151518	;4.72798	;9.99922	;0.168032	;1.63376
100	;0.151518	;4.72798	;9.99922	;0.168032	;1.63376
101	;0.151538	;4.72693	;9.99965	;0.168022	;1.63366
102	;0.151538	;4.72693	;9.99965	;0.168022	;1.63366
103	;0.151538	;4.72693	;9.99965	;0.168022	;1.63366
104	;0.151538	;4.72693	;9.99965	;0.168022	;1.63366
105	;0.151538	;4.72693	;9.99965	;0.168022	;1.63366
106	;0.151524	;4.72699	;9.99933	;0.168028	;1.63365
107	;0.151524	;4.72699	;9.99933	;0.168028	;1.63365
108	;0.151524	;4.72699	;9.99933	;0.168028	;1.63365
109	;0.151525	;4.72679	;9.99943	;0.168024	;1.63361
110	;0.151525	;4.72679	;9.99943	;0.168024	;1.63361
111	;0.151527	;4.72679	;9.99936	;0.168024	;1.6336
112	;0.151528	;4.72688	;9.99938	;0.168021	;1.63359
113	;0.151528	;4.72688	;9.99938	;0.168021	;1.63359
114	;0.151528	;4.72688	;9.99938	;0.168021	;1.63359
115	;0.151528	;4.72688	;9.99938	;0.168021	;1.63359
116	;0.151528	;4.72688	;9.99938	;0.168021	;1.63359
117	;0.151528	;4.72688	;9.99938	;0.168021	;1.63359
118	;0.151528	;4.72688	;9.99938	;0.168021	;1.63359
119	;0.151528	;4.72688	;9.99938	;0.168021	;1.63359
120	;0.151528	;4.72688	;9.99938	;0.168021	;1.63359
121	;0.151528	;4.72688	;9.99938	;0.168021	;1.63359
122	;0.151528	;4.72688	;9.99938	;0.168021	;1.63359
123	;0.151528	;4.72688	;9.99938	;0.168021	;1.63359
124	;0.151528	;4.72688	;9.99938	;0.168021	;1.63359
125	;0.151528	;4.72688	;9.99938	;0.168021	;1.63359
126	;0.151528	;4.72688	;9.99938	;0.168021	;1.63359
127	;0.151528	;4.72688	;9.99938	;0.168021	;1.63359
128	;0.151528	;4.72688	;9.99938	;0.168021	;1.63359
129	;0.151528	;4.72688	;9.99938	;0.168021	;1.63359
130	;0.151528	;4.72688	;9.99938	;0.168021	;1.63359
131	;0.151528	;4.72688	;9.99938	;0.168021	;1.63359
132	;0.151528	;4.72688	;9.99938	;0.168021	;1.63359
133	;0.151529	;4.72685	;9.9996	;0.168016	;1.63357
134	;0.151529	;4.72685	;9.9996	;0.168016	;1.63357
135	;0.151529	;4.72685	;9.9996	;0.168016	;1.63357
136	;0.151529	;4.72685	;9.9996	;0.168016	;1.63357
137	;0.151529	;4.72685	;9.9996	;0.168016	;1.63357
138	;0.151529	;4.72685	;9.9996	;0.168016	;1.63357
139	;0.151529	;4.72685	;9.9996	;0.168016	;1.63357
140	;0.151529	;4.72685	;9.9996	;0.168016	;1.63357
141	;0.151529	;4.72685	;9.9996	;0.168016	;1.63357
142	;0.151529	;4.72685	;9.9996	;0.168016	;1.63357
143	;0.151529	;4.72685	;9.9996	;0.168016	;1.63357
144	;0.151529	;4.72685	;9.9996	;0.168016	;1.63357
145	;0.151529	;4.72685	;9.9996	;0.168016	;1.63357
146	;0.151529	;4.72685	;9.9996	;0.168016	;1.63357
147	;0.151529	;4.72685	;9.9996	;0.168016	;1.63357
148	;0.151529	;4.72685	;9.9996	;0.168016	;1.63357
149	;0.151529	;4.72685	;9.9996	;0.168016	;1.63357
150	;0.151529	;4.72685	;9.9996	;0.168016	;1.63357

1	;0.310081	;9.02897	;7.6044	;0.359905	;3.99128
2	;0.16805	;7.5685	;9.14351	;0.326116	;3.33026
3	;0.178288	;7.4866	;9.14573	;0.29884	;3.08816
4	;0.203814	;7.29368	;9.24523	;0.279744	;2.9842
5	;0.136187	;7.30843	;8.95914	;0.227308	;2.23744
6	;0.136187	;7.30843	;8.95914	;0.227308	;2.23744
7	;0.126417	;7.37178	;9.10277	;0.205435	;2.05291
8	;0.126417	;7.37178	;9.10277	;0.205435	;2.05291
9	;0.126417	;7.37178	;9.10277	;0.205435	;2.05291
10	;0.126417	;7.37178	;9.10277	;0.205435	;2.05291
11	;0.126417	;7.37178	;9.10277	;0.205435	;2.05291
12	;0.126417	;7.37178	;9.10277	;0.205435	;2.05291
13	;0.126417	;7.37178	;9.10277	;0.205435	;2.05291
14	;0.126417	;7.37178	;9.10277	;0.205435	;2.05291
15	;0.126417	;7.37178	;9.10277	;0.205435	;2.05291
16	;0.126417	;7.37178	;9.10277	;0.205435	;2.05291
17	;0.126417	;7.37178	;9.10277	;0.205435	;2.05291
18	;0.126417	;7.37178	;9.10277	;0.205435	;2.05291
19	;0.126417	;7.37178	;9.10277	;0.205435	;2.05291
20	;0.126417	;7.37178	;9.10277	;0.205435	;2.05291
21	;0.126417	;7.37178	;9.10277	;0.205435	;2.05291
22	;0.126417	;7.37178	;9.10277	;0.205435	;2.05291
23	;0.126417	;7.37178	;9.10277	;0.205435	;2.05291
24	;0.126417	;7.37178	;9.10277	;0.205435	;2.05291
25	;0.149176	;7.30693	;9.42519	;0.191213	;2.02704
26	;0.171198	;7.13512	;9.58101	;0.184129	;2.02482
27	;0.142709	;7.08284	;9.61583	;0.187803	;1.99105
28	;0.138812	;6.84466	;9.71266	;0.185492	;1.95243
29	;0.138812	;6.84466	;9.71266	;0.185492	;1.95243
30	;0.138812	;6.84466	;9.71266	;0.185492	;1.95243
31	;0.13024	;7.26421	;9.91042	;0.176876	;1.92939
32	;0.13024	;7.26421	;9.91042	;0.176876	;1.92939
33	;0.13024	;7.26421	;9.91042	;0.176876	;1.92939
34	;0.13024	;7.26421	;9.91042	;0.176876	;1.92939
35	;0.132108	;7.38149	;9.87955	;0.175805	;1.92897
36	;0.132108	;7.38149	;9.87955	;0.175805	;1.92897
37	;0.127946	;7.33263	;9.96281	;0.172716	;1.89862
38	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
39	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
40	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
41	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
42	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
43	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
44	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
45	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
46	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
47	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
48	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
49	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
50	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
51	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
52	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
53	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
54	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
55	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
56	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
57	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
58	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
59	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
60	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
61	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
62	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
63	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
64	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
65	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
66	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
67	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
68	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
69	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
70	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
71	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
72	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
73	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
74	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
75	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
76	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
77	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
78	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
79	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
80	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
81	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
82	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
83	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
84	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
85	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
86	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
87	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
88	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
89	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
90	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
91	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
92	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
93	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
94	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
95	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
96	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
97	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
98	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
99	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
100	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
101	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
102	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
103	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
104	;0.128602	;7.28786	;9.97914	;0.170128	;1.87189
105	;0.128991	;7.0727	;9.85586	;0.173936	;1.86796
106	;0.128991	;7.0727	;9.85586	;0.173936	;1.86796
107	;0.126695	;6.81039	;9.98843	;0.169934	;1.82016
108	;0.126695	;6.81039	;9.98843	;0.169934	;1.82016
109	;0.126695	;6.81039	;9.98843	;0.169934	;1.82016
110	;0.126695	;6.81039	;9.98843	;0.169934	;1.82016
111	;0.126695	;6.81039	;9.98843	;0.169934	;1.82016
112	;0.126695	;6.81039	;9.98843	;0.169934	;1.82016
113	;0.126695	;6.81039	;9.98843	;0.169934	;1.82016
114	;0.126695	;6.81039	;9.98843	;0.169934	;1.82016
115	;0.126695	;6.81039	;9.98843	;0.169934	;1.82016
116	;0.126695	;6.81039	;9.98843	;0.169934	;1.82016
117	;0.126695	;6.81039	;9.98843	;0.169934	;1.82016
118	;0.126695	;6.81039	;9.98843	;0.169934	;1.82016
119	;0.126695	;6.81039	;9.98843	;0.169934	;1.82016
120	;0.126695	;6.81039	;9.98843	;0.169934	;1.82016
121	;0.126695	;6.81039	;9.98843	;0.169934	;1.82016
122	;0.126695	;6.81039	;9.98843	;0.169934	;1.82016
123	;0.126695	;6.81039	;9.98843	;0.169934	;1.82016
124	;0.126695	;6.81039	;9.98843	;0.169934	;1.82016
125	;0.126695	;6.81039	;9.98843	;0.169934	;1.82016
126	;0.126695	;6.81039	;9.98843	;0.169934	;1.82016
127	;0.126695	;6.81039	;9.98843	;0.169934	;1.82016
128	;0.126695	;6.81039	;9.98843	;0.169934	;1.82016
129	;0.126695	;6.81039	;9.98843	;0.169934	;1.82016
130	;0.126695	;6.81039	;9.98843	;0.169934	;1.82016
131	;0.126695	;6.81039	;9.98843	;0.169934	;1.82016
132	;0.126695	;6.81039	;9.98843	;0.169934	;1.82016
133	;0.126695	;6.81039	;9.98843	;0.169934	;1.82016
134	;0.126695	;6.81039	;9.98843	;0.169934	;1.82016
135	;0.126695	;6.81039	;9.98843	;0.169934	;1.82016
136	;0.126695	;6.81039	;9.98843	;0.169934	;1.82016
137	;0.126695	;6.81039	;9.98843	;0.169934	;1.82016
138	;0.126695	;6.81039	;9.98843	;0.169934	;1.82016
139	;0.126695	;6.81039	;9.98843	;0.169934	;1.82016
140	;0.126695	;6.81039	;9.98843	;0.169934	;1.82016
141	;0.126695	;6.81039	;9.98843	;0.169934	;1.82016
142	;0.126695	;6.81039	;9.98843	;0.169934	;1.82016
143	;0.131089	;6.6167	;9.91589	;0.171061	;1.80804
144	;0.131729	;5.91873	;9.82424	;0.177221	;1.7819
145	;0.131729	;5.91873	;9.82424	;0.177221	;1.7819
146	;0.131729	;5.91873	;9.82424	;0.177221	;1.7819
147	;0.131729	;5.91873	;9.82424	;0.177221	;1.7819
148	;0.145508	;5.91786	;9.86815	;0.17357	;1.77971
149	;0.145508	;5.91786	;9.86815	;0.17357	;1.77971
150	;0.145508	;5.91786	;9.86815	;0.17357	;1.77971

1	;0.393466	;3.52506	;5.40813	;0.605484	;3.36374
2	;0.393466	;3.52506	;5.40813	;0.605484	;3.36374
3	;0.369817	;3.49018	;5.38892	;0.604236	;3.26723
4	;0.369817	;3.49018	;5.38892	;0.604236	;3.26723
5	;0.294775	;3.93589	;5.99874	;0.531144	;3.12716
6	;0.303018	;4.20221	;6.68183	;0.440471	;3.00359
7	;0.237625	;4.13917	;6.71959	;0.386838	;2.52662
8	;0.261896	;3.81212	;6.60135	;0.386789	;2.4769
9	;0.261896	;3.81212	;6.60135	;0.386789	;2.4769
10	;0.261896	;3.81212	;6.60135	;0.386789	;2.4769
11	;0.261896	;3.81212	;6.60135	;0.386789	;2.4769
12	;0.303712	;3.23664	;6.72116	;0.381185	;2.45437
13	;0.303712	;3.23664	;6.72116	;0.381185	;2.45437
14	;0.319741	;3.10364	;7.11692	;0.348022	;2.38861
15	;0.319522	;2.90171	;7.11739	;0.340867	;2.30002
16	;0.316582	;2.88512	;7.12588	;0.33853	;2.27907
17	;0.316582	;2.88512	;7.12588	;0.33853	;2.27907
18	;0.316092	;2.91856	;7.11212	;0.334777	;2.26014
19	;0.245659	;3.60669	;7.41426	;0.317777	;2.23619
20	;0.214917	;3.61626	;9.00197	;0.233451	;1.9656
21	;0.214917	;3.61626	;9.00197	;0.233451	;1.9656
22	;0.194004	;3.70323	;9.41328	;0.209328	;1.83222
23	;0.194004	;3.70323	;9.41328	;0.209328	;1.83222
24	;0.194004	;3.70323	;9.41328	;0.209328	;1.83222
25	;0.193392	;3.68619	;9.42828	;0.209281	;1.83123
26	;0.192805	;3.69014	;9.43502	;0.209064	;1.8303
27	;0.193008	;3.69125	;9.43249	;0.208955	;1.82945
28	;0.194459	;3.73051	;9.46756	;0.197825	;1.75346
29	;0.18975	;3.72987	;9.56797	;0.192319	;1.71793
30	;0.19086	;3.72764	;9.44678	;0.192781	;1.70324
31	;0.19086	;3.72764	;9.44678	;0.192781	;1.70324
32	;0.1925	;3.72681	;9.40428	;0.192609	;1.69734
33	;0.1925	;3.72681	;9.40428	;0.192609	;1.69734
34	;0.191009	;3.7484	;9.40298	;0.192497	;1.69663
35	;0.192102	;3.73063	;9.3858	;0.192632	;1.69436
36	;0.192067	;3.72883	;9.38826	;0.192606	;1.69426
37	;0.191834	;3.72906	;9.38958	;0.192588	;1.694
38	;0.192353	;3.72339	;9.38978	;0.192372	;1.6924
39	;0.192353	;3.72339	;9.38978	;0.192372	;1.6924
40	;0.192353	;3.72339	;9.38978	;0.192372	;1.6924
41	;0.192301	;3.72307	;9.38776	;0.192378	;1.69199
42	;0.192235	;3.72279	;9.39088	;0.192281	;1.69159
43	;0.192235	;3.72279	;9.39088	;0.192281	;1.69159
44	;0.192235	;3.72279	;9.39088	;0.192281	;1.69159
45	;0.192235	;3.72279	;9.39088	;0.192281	;1.69159
46	;0.192235	;3.72279	;9.39088	;0.192281	;1.69159
47	;0.192235	;3.72279	;9.39088	;0.192281	;1.69159
48	;0.192235	;3.72279	;9.39088	;0.192281	;1.69159
49	;0.192235	;3.72279	;9.39088	;0.192281	;1.69159
50	;0.192235	;3.72279	;9.39088	;0.192281	;1.69159
51	;0.192235	;3.72279	;9.39088	;0.192281	;1.69159
52	;0.192235	;3.72279	;9.39088	;0.192281	;1.69159
53	;0.192235	;3.72279	;9.39088	;0.192281	;1.69159
54	;0.192235	;3.72279	;9.39088	;0.192281	;1.69159
55	;0.179259	;3.95267	;9.72719	;0.182526	;1.67379
56	;0.179259	;3.95267	;9.72719	;0.182526	;1.67379
57	;0.179259	;3.95267	;9.72719	;0.182526	;1.67379
58	;0.179551	;3.98534	;9.62375	;0.182272	;1.65975
59	;0.177658	;4.02101	;9.63983	;0.181326	;1.65566
60	;0.177857	;4.01334	;9.66121	;0.180261	;1.64951
61	;0.177857	;4.01334	;9.66121	;0.180261	;1.64951
62	;0.177857	;4.01334	;9.66121	;0.180261	;1.64951
63	;0.176717	;4.01646	;9.67612	;0.17974	;1.64604
64	;0.176139	;4.00134	;9.81607	;0.177471	;1.64585
65	;0.176139	;4.00134	;9.81607	;0.177471	;1.64585
66	;0.175867	;3.98831	;9.78979	;0.177275	;1.63819
67	;0.175967	;3.98865	;9.79979	;0.176085	;1.62983
68	;0.175967	;3.98865	;9.79979	;0.176085	;1.62983
69	;0.175967	;3.98865	;9.79979	;0.176085	;1.62983
70	;0.175585	;3.99484	;9.80576	;0.175695	;1.62756
71	;0.175585	;3.99484	;9.80576	;0.175695	;1.62756
72	;0.175585	;3.99484	;9.80576	;0.175695	;1.62756
73	;0.175499	;3.99446	;9.80545	;0.175567	;1.62625
74	;0.175499	;3.99446	;9.80545	;0.175567	;1.62625
75	;0.175499	;3.99446	;9.80545	;0.175567	;1.62625
76	;0.175499	;3.99446	;9.80545	;0.175567	;1.62625
77	;0.175499	;3.99446	;9.80545	;0.175567	;1.62625
78	;0.175499	;3.99446	;9.80545	;0.175567	;1.62625
79	;0.175499	;3.99446	;9.80545	;0.175567	;1.62625
80	;0.175499	;3.99446	;9.80545	;0.175567	;1.62625
81	;0.175499	;3.99446	;9.80545	;0.175567	;1.62625
82	;0.175499	;3.99446	;9.80545	;0.175567	;1.62625
83	;0.175499	;3.99446	;9.80545	;0.175567	;1.62625
84	;0.17546	;3.99428	;9.8033	;0.175489	;1.62518
85	;0.17546	;3.99428	;9.8033	;0.175489	;1.62518
86	;0.17546	;3.99428	;9.8033	;0.175489	;1.62518
87	;0.175397	;3.99509	;9.804	;0.175457	;1.62501
88	;0.175397	;3.99509	;9.804	;0.175457	;1.62501
89	;0.175397	;3.99509	;9.804	;0.175457	;1.62501
90	;0.175397	;3.99509	;9.804	;0.175457	;1.62501
91	;0.175397	;3.99509	;9.804	;0.175457	;1.62501
92	;0.175397	;3.99509	;9.804	;0.175457	;1.62501
93	;0.175397	;3.99509	;9.804	;0.175457	;1.62501
94	;0.175397	;3.99509	;9.804	;0.175457	;1.62501
95	;0.175397	;3.99509	;9.804	;0.175457	;1.62501
96	;0.175397	;3.99509	;9.804	;0.175457	;1.62501
97	;0.175397	;3.99509	;9.804	;0.175457	;1.62501
98	;0.175397	;3.99509	;9.804	;0.175457	;1.62501
99	;0.175397	;3.99509	;9.804	;0.175457	;1.62501
100	;0.175397	;3.99509	;9.804	;0.175457	;1.62501
101	;0.175397	;3.99509	;9.804	;0.175457	;1.62501
102	;0.175245	;3.99703	;9.80523	;0.175311	;1.62395
103	;0.175245	;3.99703	;9.80523	;0.175311	;1.62395
104	;0.175245	;3.99703	;9.80523	;0.175311	;1.62395
105	;0.175245	;3.99703	;9.80523	;0.175311	;1.62395
106	;0.175245	;3.99703	;9.80523	;0.175311	;1.62395
107	;0.175245	;3.99703	;9.80523	;0.175311	;1.62395
108	;0.175245	;3.99703	;9.80523	;0.175311	;1.62395
109	;0.175245	;3.99703	;9.80523	;0.175311	;1.62395
110	;0.175245	;3.99703	;9.80523	;0.175311	;1.62395
111	;0.175197	;3.99639	;9.80864	;0.17523	;1.62363
112	;0.175197	;3.99639	;9.80864	;0.17523	;1.62363
113	;0.175197	;3.99639	;9.80864	;0.17523	;1.62363
114	;0.175197	;3.99639	;9.80864	;0.17523	;1.62363
115	;0.175197	;3.99639	;9.80864	;0.17523	;1.62363
116	;0.175197	;3.99639	;9.80864	;0.17523	;1.62363
117	;0.175197	;3.99639	;9.80864	;0.17523	;1.62363
118	;0.175197	;3.99639	;9.80864	;0.17523	;1.62363
119	;0.175197	;3.99639	;9.80864	;0.17523	;1.62363
120	;0.175197	;3.99639	;9.80864	;0.17523	;1.62363
121	;0.175197	;3.99639	;9.80864	;0.17523	;1.62363
122	;0.175197	;3.99639	;9.80864	;0.17523	;1.62363
123	;0.175197	;3.99639	;9.80864	;0.17523	;1.62363
124	;0.175197	;3.99639	;9.80864	;0.17523	;1.62363
125	;0.175203	;3.99736	;9.80699	;0.175224	;1.62345
126	;0.175203	;3.99736	;9.80699	;0.175224	;1.62345
127	;0.175203	;3.99736	;9.80699	;0.175224	;1.62345
128	;0.175153	;3.99802	;9.80885	;0.175174	;1.62331
129	;0.175153	;3.99802	;9.80885	;0.175174	;1.62331
130	;0.175153	;3.99802	;9.80885	;0.175174	;1.62331
131	;0.175153	;3.99802	;9.80885	;0.175174	;1.62331
132	;0.175153	;3.99802	;9.80885	;0.175174	;1.62331
133	;0.175153	;3.99802	;9.80885	;0.175174	;1.62331
134	;0.175153	;3.99802	;9.80885	;0.175174	;1.62331
135	;0.175153	;3.99802	;9.80885	;0.175174	;1.62331
136	;0.175153	;3.99802	;9.80885	;0.175174	;1.62331
137	;0.175153	;3.99802	;9.80885	;0.175174	;1.62331
138	;0.175153	;3.99802	;9.80885	;0.175174	;1.62331
139	;0.175153	;3.99802	;9.80885	;0.175174	;1.62331
140	;0.175153	;3.99802	;9.80885	;0.175174	;1.62331
141	;0.175153	;3.99802	;9.80885	;0.175174	;1.62331
142	;0.175153	;3.99802	;9.80885	;0.175174	;1.62331
143	;0.175153	;3.99802	;9.80885	;0.175174	;1.62331
144	;0.175153	;3.99802	;9.80885	;0.175174	;1.62331
145	;0.175153	;3.99802	;9.80885	;0.175174	;1.62331
146	;0.175153	;3.99802	;9.80885	;0.175174	;1.62331
147	;0.175153	;3.99802	;9.80885	;0.175174	;1.62331
148	;0.173943	;4.01859	;9.85956	;0.174148	;1.62276
149	;0.173943	;4.01859	;9.85956	;0.174148	;1.62276
150	;0.173943	;4.01859	;9.85956	;0.174148	;1.62276

